,datetime,mean,std,low,high,program,variable,value
3510,2023-08-24,103.93997678864675,2.6415698176505353,101.31146585767665,106.3043304050533,P_OGI_bayes_l,0,101.15676668703343
3511,2023-08-25,102.89250292534872,2.7065673928575125,100.30735128917077,105.44954135644457,P_OGI_bayes_l,0,100.16954992100771
3512,2023-08-26,101.84458540950978,2.5139471464508993,99.48860587738936,104.26354904723118,P_OGI_bayes_l,0,99.36850689926544
3513,2023-08-27,100.80332739034952,2.6244405662342194,98.36825975374249,103.35001318444799,P_OGI_bayes_l,0,98.24700964020536
3514,2023-08-28,100.2788848198145,2.3025553425682186,98.06057836819005,102.43370706919266,P_OGI_bayes_l,0,97.93989448669612
3515,2023-08-29,99.54883099506138,2.0893830272007863,97.66241910331713,101.6166789989976,P_OGI_bayes_l,0,97.574368701101
3516,2023-08-30,98.53013472155159,1.9941646698792805,96.59234549182759,100.3771844458888,P_OGI_bayes_l,0,96.48473803977481
3517,2023-08-31,97.76742674599012,2.161923466176867,95.61266072745862,99.6971483163319,P_OGI_bayes_l,0,95.48531734888638
3518,2023-09-01,97.37062838231185,2.216437192782301,95.16154707089633,99.34903591856748,P_OGI_bayes_l,0,95.03099642756116
3519,2023-09-02,97.4462620204102,2.3051126265973467,95.21477054739654,99.59128466528786,P_OGI_bayes_l,0,95.09196952075892
3520,2023-09-03,97.67868617865251,2.646548381273337,95.15218559710618,100.18039855755757,P_OGI_bayes_l,0,95.0176770090594
3521,2023-09-04,98.04352703353271,2.724570144419347,95.45855474843478,100.63522166628373,P_OGI_bayes_l,0,95.3229198199716
3522,2023-09-05,98.1510291779557,2.8341355723090023,95.46963184748832,100.85432260776287,P_OGI_bayes_l,0,95.32986146782531
3523,2023-09-06,98.4990159786807,2.8509915491373734,95.82336801232753,101.2388277007353,P_OGI_bayes_l,0,95.68651742312018
3524,2023-09-07,98.71137327072078,2.8329937215455967,96.03998470969589,101.42213316633539,P_OGI_bayes_l,0,95.90182316528218
3525,2023-09-08,98.87624326957348,2.9920817564844437,96.10069640348375,101.78021337311385,P_OGI_bayes_l,0,95.96256689272676
3526,2023-09-09,99.1892310559512,2.7875882832329615,96.59985874647924,101.8917458832281,P_OGI_bayes_l,0,96.47058172200579
3527,2023-09-10,99.39695630479093,2.830521239062159,96.77474169487391,102.14703309717073,P_OGI_bayes_l,0,96.64464756261592
3528,2023-09-11,100.120064534442,3.000540681455034,97.11709707206853,102.77911800395647,P_OGI_bayes_l,0,96.9377511689183
3529,2023-09-12,100.67424561629262,2.8689005775898715,97.89522147499177,103.34186470044186,P_OGI_bayes_l,0,97.7420589005486
3530,2023-09-13,100.95863425483078,2.769908912249219,98.25215219711778,103.50595209776732,P_OGI_bayes_l,0,98.09985040369162
3531,2023-09-14,101.16117831390049,2.7417810456855167,98.50793924321539,103.71367129630447,P_OGI_bayes_l,0,98.3620569337192
3532,2023-09-15,101.35208057062975,2.9656603205004406,98.54097013150748,104.17567293319681,P_OGI_bayes_l,0,98.39378982501775
3533,2023-09-16,101.50945136566547,3.021030873417052,98.70212879190969,104.43734039427704,P_OGI_bayes_l,0,98.56184038739968
3534,2023-09-17,101.42303297083812,3.1315695433466644,98.4691646645418,104.41859923341414,P_OGI_bayes_l,0,98.31627982837634
3535,2023-09-18,101.51397765750993,3.0650736758272834,98.65904173000219,104.47879569437671,P_OGI_bayes_l,0,98.51558579012463
3536,2023-09-19,101.87766478893771,2.9976315641222295,99.17320288928623,104.84578714965072,P_OGI_bayes_l,0,99.0471885144477
3537,2023-09-20,101.893803297457,2.965722638163553,99.2584065443509,104.85735706874013,P_OGI_bayes_l,0,99.14002077209312
3538,2023-09-21,102.05870934494124,2.8436910505693547,99.54731531307479,104.91009234898303,P_OGI_bayes_l,0,99.43618862856016
3539,2023-09-22,102.07751303774755,2.8337199553241716,99.62862000710646,104.94990581348557,P_OGI_bayes_l,0,99.52595379466386
3540,2023-09-23,102.15926688153371,2.8387193759229317,99.75789179504439,105.06304739760981,P_OGI_bayes_l,0,99.66261232792803
3541,2023-09-24,102.25439776599872,2.725377737154361,100.03729396875015,105.07982940076296,P_OGI_bayes_l,0,99.95827165357085
3542,2023-09-25,102.30303866634951,2.8019358490801625,99.85362993813051,105.12755363875502,P_OGI_bayes_l,0,99.74794008210577
3543,2023-09-26,102.4032845226642,2.8789487821092683,99.81442151823622,105.25982532109707,P_OGI_bayes_l,0,99.69474004704371
3544,2023-09-27,102.47717851274524,3.0893478354225254,99.67460586901232,105.52511715736397,P_OGI_bayes_l,0,99.54229498688927
3545,2023-09-28,102.55302148223534,3.2184240317797976,99.67285921902146,105.75587481459111,P_OGI_bayes_l,0,99.54125260263818
3546,2023-09-29,102.66197879025465,3.3962796698491977,99.67998611902352,106.07798770393472,P_OGI_bayes_l,0,99.54991320706702
3547,2023-09-30,102.71741402839838,3.425898015420455,99.6522603882143,106.12718957528722,P_OGI_bayes_l,0,99.51227533016775
3548,2023-10-01,102.64145549025268,3.2578381463226926,99.91868856980082,105.9891961262311,P_OGI_bayes_l,0,99.81408311055267
3549,2023-10-02,102.64424273064132,3.3191571710538397,99.7470080363292,105.99263807659442,P_OGI_bayes_l,0,99.62245764385092
3550,2023-10-03,102.79874881666255,3.5035956000043575,99.83427226922062,106.3823301450849,P_OGI_bayes_l,0,99.71658184913733
3551,2023-10-04,102.9793396265891,3.5803237147555245,99.94886280839975,106.64088587911266,P_OGI_bayes_l,0,99.82843953526498
3552,2023-10-05,103.0128220165084,3.869000545616396,99.75189708172276,106.97614994600364,P_OGI_bayes_l,0,99.623761899069
3553,2023-10-06,103.11864312760237,3.5092489546895864,100.0730494464874,106.66871605136323,P_OGI_bayes_l,0,99.943992147026
3554,2023-10-07,103.12022038771818,3.5353288351747763,100.12514458794541,106.73446535996163,P_OGI_bayes_l,0,100.00584766798652
3555,2023-10-08,103.39384062044206,3.684859285260009,100.381115754516,107.20820151587046,P_OGI_bayes_l,0,100.27218819373985
3556,2023-10-09,103.52213999533024,3.749582756696204,100.49893041428228,107.41932872248742,P_OGI_bayes_l,0,100.39393047633915
3557,2023-10-10,103.697990497558,3.659154406493863,100.72085387527254,107.4913276461093,P_OGI_bayes_l,0,100.61470120637614
3558,2023-10-11,103.79283913928049,3.552185515083211,100.98630865482144,107.50420422643006,P_OGI_bayes_l,0,100.89462343444376
3559,2023-10-12,103.90587933418878,3.4921190853314887,101.17908267967948,107.56430573581306,P_OGI_bayes_l,0,101.0932531187372
3560,2023-10-13,103.89853053700888,3.3246267828819325,101.27734511204434,107.37388092107776,P_OGI_bayes_l,0,101.1922774555666
3561,2023-10-14,104.08072804240481,3.1041080565998107,101.7438147636878,107.35533333111592,P_OGI_bayes_l,0,101.67888075273328
3562,2023-10-15,104.08601836282998,3.059595504107818,101.89662009736105,107.33555306933522,P_OGI_bayes_l,0,101.84703173298877
3563,2023-10-16,104.24389419681451,3.2724842394044575,102.05440216041238,107.73698824281385,P_OGI_bayes_l,0,102.01988412813098
3564,2023-10-17,104.39626611190106,3.236851386933225,102.08638545623734,107.83503976837929,P_OGI_bayes_l,0,102.03471328555625
3565,2023-10-18,104.38445328615201,3.1029920194868503,102.14502287669579,107.67701343349765,P_OGI_bayes_l,0,102.0923673899993
3566,2023-10-19,104.5104686871727,3.1201741391844546,102.19891781640652,107.81016113867642,P_OGI_bayes_l,0,102.1384424814583
3567,2023-10-20,104.61667808702326,3.152017704743701,102.23824340513038,107.94056104325136,P_OGI_bayes_l,0,102.1716043212125
3568,2023-10-21,104.73662889076127,3.0850992986165036,102.4782727805376,108.0045617399915,P_OGI_bayes_l,0,102.42192442421045
3569,2023-10-22,104.78263172925018,2.982000843515368,102.47765507458372,107.91331268588551,P_OGI_bayes_l,0,102.4074677151721
3570,2023-10-23,104.89533012444036,2.9727301599563214,102.45095050217847,107.96704067389643,P_OGI_bayes_l,0,102.36114296337176
3571,2023-10-24,105.09893033651902,2.8718829881258396,102.64819206311944,108.0262210623041,P_OGI_bayes_l,0,102.54871372999224
3572,2023-10-25,105.12183242374472,2.9324700024718737,102.68868902067659,108.1429024116788,P_OGI_bayes_l,0,102.59703296446966
3573,2023-10-26,105.433483409922,3.1557859208580687,102.49525125672861,108.48708383901527,P_OGI_bayes_l,0,102.34775100568747
3574,2023-10-27,105.57174515150335,2.9821876989068072,102.79404294423958,108.45641463239448,P_OGI_bayes_l,0,102.65447145182182
3575,2023-10-28,105.6424648172417,3.148735819211011,102.6559142226681,108.6384841989482,P_OGI_bayes_l,0,102.49931365187834
